NDC  NDC_format  NDC_10
10118089010	5-3-2	10118-890-10
42192013612	5-3-2	42192-136-12
51079022420	5-3-2	51079-224-20
67544006015	5-3-2	67544-060-15
11917011225	5-3-2	11917-112-25
00501101471	4-4-2	0501-1014-71
00603438221	4-4-2	0603-4382-21
49884094099	5-3-2	49884-940-99
68387030012	5-3-2	68387-300-12
10144059415	5-3-2	10144-594-15
38341007061	5-3-2	38341-070-61
00182141726	4-4-2	0182-1417-26
00781523592	4-4-2	0781-5235-92
17478062512	5-3-2	17478-625-12
00603613421	4-4-2	0603-6134-21
68820006417	5-3-2	68820-064-17
67457060399	5-3-2	67457-603-99
00206885418	4-4-2	0206-8854-18
51927173100	5-4-1	51927-1731-0
71266101502	5-4-1	71266-1015-2
72934612102	5-4-1	72934-6121-2
72934742406	5-4-1	72934-7424-6
50742065828	5-3-2	50742-658-28
42037010312	5-3-2	42037-103-12
55045122000	5-4-1	55045-1220-0
00603139447	4-4-2	0603-1394-47
75854030130	5-3-2	75854-301-30
41163049565	5-3-2	41163-495-65
00781724355	4-4-2	0781-7243-55
68382048428	5-3-2	68382-484-28
51991061690	5-3-2	51991-616-90
11511000320	5-3-2	11511-003-20
00591437530	4-4-2	0591-4375-30
49884071953	5-3-2	49884-719-53
63304053910	5-3-2	63304-539-10
00574723412	4-4-2	0574-7234-12
55045288806	5-4-1	55045-2888-6
54868495201	5-4-1	54868-4952-1
37205043198	5-3-2	37205-431-98
00591320860	4-4-2	0591-3208-60
69499001115	5-3-2	69499-011-15
00054840211	4-4-2	0054-8402-11
00074228013	4-4-2	0074-2280-13
00536408956	4-4-2	0536-4089-56
00527137590	4-4-2	0527-1375-90
01559401022	4-4-2	1559-4010-22
37864000054	5-3-2	37864-000-54
51862017112	5-3-2	51862-171-12
54868579100	5-4-1	54868-5791-0
63304058110	5-3-2	63304-581-10
25021040210	5-3-2	25021-402-10
57664054088	5-3-2	57664-540-88
00603544825	4-4-2	0603-5448-25
60505621103	5-4-1	60505-6211-3
50428029673	5-3-2	50428-296-73
00517180525	4-4-2	0517-1805-25
58487002412	5-3-2	58487-024-12
42291072418	5-3-2	42291-724-18
50428053037	5-3-2	50428-530-37
64281010012	5-3-2	64281-100-12
66993002235	5-3-2	66993-022-35
68455010714	5-3-2	68455-107-14
08881501822	4-4-2	8881-5018-22
42358010310	5-3-2	42358-103-10
58016038012	5-3-2	58016-380-12
65597010630	5-3-2	65597-106-30
00378571393	4-4-2	0378-5713-93
00406853062	4-4-2	0406-8530-62
58016006230	5-3-2	58016-062-30
54569438201	5-4-1	54569-4382-1
16781038245	5-3-2	16781-382-45
90166025635	5-3-2	90166-256-35
00295122395	4-4-2	0295-1223-95
00228266511	4-4-2	0228-2665-11
59762490004	5-4-1	59762-4900-4
00904504661	4-4-2	0904-5046-61
00904634160	4-4-2	0904-6341-60
55045212701	5-4-1	55045-2127-1
37205037150	5-3-2	37205-371-50
00247103030	4-4-2	0247-1030-30
51079041720	5-3-2	51079-417-20
00072220316	4-4-2	0072-2203-16
38779104604	5-4-1	38779-1046-4
00093762698	4-4-2	0093-7626-98
68115097515	5-3-2	68115-975-15
27917019190	5-3-2	27917-191-90
12939077415	5-3-2	12939-774-15
22383025896	5-3-2	22383-258-96
13533070310	5-3-2	13533-703-10
00006391968	4-4-2	0006-3919-68
00378521553	4-4-2	0378-5215-53
68453017010	5-3-2	68453-170-10
68462029112	5-3-2	68462-291-12
00049155073	4-4-2	0049-1550-73
70074062716	5-3-2	70074-627-16
68645044570	5-3-2	68645-445-70
58016003590	5-3-2	58016-035-90
41163023133	5-3-2	41163-231-33
00904640961	4-4-2	0904-6409-61
00904323352	4-4-2	0904-3233-52
87651030152	5-3-2	87651-301-52
88395001920	5-3-2	88395-019-20
15082062410	5-3-2	15082-624-10
37205050526	5-3-2	37205-505-26
00781516960	4-4-2	0781-5169-60
53885004610	5-3-2	53885-046-10
11917005315	5-3-2	11917-053-15
30142091555	5-3-2	30142-915-55
23594078088	5-3-2	23594-780-88
00087607111	4-4-2	0087-6071-11
42037010366	5-3-2	42037-103-66
11822331100	5-4-1	11822-3311-0
42192013830	5-3-2	42192-138-30
11701084410	5-3-2	11701-844-10
51079095520	5-3-2	51079-955-20
55390013110	5-3-2	55390-131-10
68258102701	5-4-1	68258-1027-1
11917007546	5-3-2	11917-075-46
38396099025	5-3-2	38396-990-25
00182820289	4-4-2	0182-8202-89
98939000218	5-3-2	98939-002-18
43547025010	5-3-2	43547-250-10
35356083260	5-3-2	35356-832-60
11017011120	5-3-2	11017-111-20
86790021830	5-3-2	86790-218-30
00093208517	4-4-2	0093-2085-17
70199001590	5-3-2	70199-015-90
57601167100	5-4-1	57601-1671-0
54569419800	5-4-1	54569-4198-0
68084001311	5-3-2	68084-013-11
24385046943	5-3-2	24385-469-43
52544023328	5-3-2	52544-233-28
76439020790	5-3-2	76439-207-90
41163026611	5-3-2	41163-266-11
35356045130	5-3-2	35356-451-30
70350521801	5-4-1	70350-5218-1
00904641361	4-4-2	0904-6413-61
70004013282	5-3-2	70004-132-82
60429021490	5-3-2	60429-214-90
00603589428	4-4-2	0603-5894-28
71149000742	5-3-2	71149-007-42
00766166310	4-4-2	0766-1663-10
24385013395	5-3-2	24385-133-95
00603389132	4-4-2	0603-3891-32
00172402960	4-4-2	0172-4029-60
86790001383	5-3-2	86790-013-83
70074057610	5-3-2	70074-576-10
00182181089	4-4-2	0182-1810-89
54569378800	5-4-1	54569-3788-0
52544024828	5-3-2	52544-248-28
87701041155	5-3-2	87701-411-55
00172566310	4-4-2	0172-5663-10
00615451353	4-4-2	0615-4513-53
00501290910	4-4-2	0501-2909-10
71205013415	5-3-2	71205-134-15
51927142400	5-4-1	51927-1424-0
54868565400	5-4-1	54868-5654-0
64896069151	5-3-2	64896-691-51
71661000138	5-3-2	71661-001-38
38779744002	5-4-1	38779-7440-2
66336000990	5-3-2	66336-009-90
00555902542	4-4-2	0555-9025-42
19810020441	5-3-2	19810-204-41
24208066158	5-3-2	24208-661-58
55045267206	5-4-1	55045-2672-6
00781307471	4-4-2	0781-3074-71
13533064571	5-3-2	13533-645-71
45802051377	5-3-2	45802-513-77
58016095820	5-3-2	58016-958-20
00074197312	4-4-2	0074-1973-12
00378699152	4-4-2	0378-6991-52
59630048590	5-3-2	59630-485-90
16784069283	5-3-2	16784-692-83
55887099910	5-3-2	55887-999-10
24385051726	5-3-2	24385-517-26
65162043511	5-3-2	65162-435-11
00247225012	4-4-2	0247-2250-12
54868251504	5-4-1	54868-2515-4
68516460402	5-4-1	68516-4604-2
00904299235	4-4-2	0904-2992-35
49348054110	5-3-2	49348-541-10
19458027748	5-3-2	19458-277-48
00122207038	4-4-2	0122-2070-38
52959052514	5-3-2	52959-525-14
69499031866	5-3-2	69499-318-66
11917002536	5-3-2	11917-025-36
61748011348	5-3-2	61748-113-48
13668000510	5-3-2	13668-005-10
64727565001	5-4-1	64727-5650-1
58160082552	5-3-2	58160-825-52
00395817343	4-4-2	0395-8173-43
43292055891	5-3-2	43292-558-91
25767073545	5-3-2	25767-735-45
00781562831	4-4-2	0781-5628-31
54569659000	5-4-1	54569-6590-0
49452365003	5-4-1	49452-3650-3
58016489701	5-4-1	58016-4897-1
00406112110	4-4-2	0406-1121-10
00409717217	4-4-2	0409-7172-17
54868483000	5-4-1	54868-4830-0
62991200909	5-4-1	62991-2009-9
00395290111	4-4-2	0395-2901-11
00093527156	4-4-2	0093-5271-56
55111014810	5-3-2	55111-148-10
63323002510	5-3-2	63323-025-10
59762503101	5-4-1	59762-5031-1
16590041772	5-3-2	16590-417-72
55289070720	5-3-2	55289-707-20
49260012164	5-3-2	49260-121-64
52544055428	5-3-2	52544-554-28
00591379760	4-4-2	0591-3797-60
00025281831	4-4-2	0025-2818-31
16881090015	5-3-2	16881-900-15
54023142004	5-4-1	54023-1420-4
94047000110	5-3-2	94047-001-10
55289039028	5-3-2	55289-390-28
00904506516	4-4-2	0904-5065-16
69784042012	5-3-2	69784-420-12
55045232108	5-4-1	55045-2321-8
68115006290	5-3-2	68115-062-90
68462034857	5-3-2	68462-348-57
49348081813	5-3-2	49348-818-13
76299042288	5-3-2	76299-422-88
49614052078	5-3-2	49614-520-78
00172541310	4-4-2	0172-5413-10
51927173300	5-4-1	51927-1733-0
71297012727	5-3-2	71297-127-27
00603543721	4-4-2	0603-5437-21
68258199306	5-4-1	68258-1993-6
46122007065	5-3-2	46122-070-65
87701040495	5-3-2	87701-404-95
00015302397	4-4-2	0015-3023-97
63874037515	5-3-2	63874-375-15
58016979901	5-4-1	58016-9799-1
10939054744	5-3-2	10939-547-44
00009719930	4-4-2	0009-7199-30
49035054164	5-3-2	49035-541-64
68032036910	5-3-2	68032-369-10
54569447901	5-4-1	54569-4479-1
58016054550	5-3-2	58016-545-50
40986002093	5-3-2	40986-020-93
61451600507	5-4-1	61451-6005-7
24658030345	5-3-2	24658-303-45
00006362915	4-4-2	0006-3629-15
40985027492	5-3-2	40985-274-92
49999023115	5-3-2	49999-231-15
00093715698	4-4-2	0093-7156-98
00440709885	4-4-2	0440-7098-85
81131031170	5-3-2	81131-311-70
49614041165	5-3-2	49614-411-65
36652040082	5-3-2	36652-400-82
11509021265	5-3-2	11509-212-65
54092055530	5-3-2	54092-555-30
00002477090	4-4-2	0002-4770-90
00904770480	4-4-2	0904-7704-80
00259120260	4-4-2	0259-1202-60
49999076830	5-3-2	49999-768-30
82226006010	5-3-2	82226-060-10
00031228378	4-4-2	0031-2283-78
52800048073	5-3-2	52800-480-73
51927194800	5-4-1	51927-1948-0
49452555502	5-4-1	49452-5555-2
68196311601	5-4-1	68196-3116-1
41616076083	5-3-2	41616-760-83
50428036423	5-3-2	50428-364-23
75450029124	5-3-2	75450-291-24
41163064051	5-3-2	41163-640-51
40985027757	5-3-2	40985-277-57
67457034810	5-3-2	67457-348-10
50428053389	5-3-2	50428-533-89
96295011136	5-3-2	96295-111-36
49999074815	5-3-2	49999-748-15
12333926801	5-4-1	12333-9268-1
50419041128	5-3-2	50419-411-28
68084046121	5-3-2	68084-461-21
10361037640	5-3-2	10361-376-40
11845007555	5-3-2	11845-075-55
00395279912	4-4-2	0395-2799-12
49281011225	5-3-2	49281-112-25
31604014227	5-3-2	31604-142-27
54868579000	5-4-1	54868-5790-0
00093702856	4-4-2	0093-7028-56
55887054660	5-3-2	55887-546-60
68032018610	5-3-2	68032-186-10
49884087211	5-3-2	49884-872-11
55045338801	5-4-1	55045-3388-1
00440707510	4-4-2	0440-7075-10
24200032835	5-3-2	24200-328-35
63323058696	5-3-2	63323-586-96
60505313901	5-4-1	60505-3139-1
49884083211	5-3-2	49884-832-11
60346018728	5-3-2	60346-187-28
58864065430	5-3-2	58864-654-30
50488102000	5-4-1	50488-1020-0
49452394002	5-4-1	49452-3940-2
00573266024	4-4-2	0573-2660-24
42291030218	5-3-2	42291-302-18
21292000498	5-3-2	21292-004-98
62991310003	5-4-1	62991-3100-3
00067635614	4-4-2	0067-6356-14
32953068965	5-3-2	32953-689-65
00223657315	4-4-2	0223-6573-15
54458032311	5-3-2	54458-323-11
41167000940	5-3-2	41167-009-40
57074000178	5-3-2	57074-001-78
62559085060	5-3-2	62559-850-60
00006499541	4-4-2	0006-4995-41
55289008430	5-3-2	55289-084-30
00212162814	4-4-2	0212-1628-14
00003218710	4-4-2	0003-2187-10
51138040030	5-3-2	51138-400-30
00440751256	4-4-2	0440-7512-56
55289090015	5-3-2	55289-900-15
87701094122	5-3-2	87701-941-22
63481052270	5-3-2	63481-522-70
49999014350	5-3-2	49999-143-50
54868463400	5-4-1	54868-4634-0
17204057220	5-3-2	17204-572-20
53483000814	5-3-2	53483-008-14
50428174703	5-4-1	50428-1747-3
00536108159	4-4-2	0536-1081-59
70934013830	5-3-2	70934-138-30
98302013930	5-3-2	98302-139-30
00002476030	4-4-2	0002-4760-30
63824073116	5-3-2	63824-731-16
65615020060	5-3-2	65615-200-60
51991068390	5-3-2	51991-683-90
00603408816	4-4-2	0603-4088-16
11845125100	5-4-1	11845-1251-0
70319002648	5-3-2	70319-026-48
92865099576	5-3-2	92865-995-76
61553002348	5-3-2	61553-023-48
55887030130	5-3-2	55887-301-30
69238160706	5-4-1	69238-1607-6
41163094940	5-3-2	41163-949-40
31604001635	5-3-2	31604-016-35
40093010612	5-3-2	40093-106-12
11822088572	5-3-2	11822-885-72
00254203273	4-4-2	0254-2032-73
00904533960	4-4-2	0904-5339-60
54868219201	5-4-1	54868-2192-1
50428047931	5-3-2	50428-479-31
00264194010	4-4-2	0264-1940-10
00904671552	4-4-2	0904-6715-52
00517611025	4-4-2	0517-6110-25
49884005610	5-3-2	49884-056-10
35356061830	5-3-2	35356-618-30
62991315701	5-4-1	62991-3157-1
58790000560	5-3-2	58790-005-60
42291088590	5-3-2	42291-885-90
00074307990	4-4-2	0074-3079-90
54569859900	5-4-1	54569-8599-0
00072810015	4-4-2	0072-8100-15
94046000125	5-3-2	94046-001-25
00002821517	4-4-2	0002-8215-17
00536323110	4-4-2	0536-3231-10
00904531435	4-4-2	0904-5314-35
00093751456	4-4-2	0093-7514-56
63323053598	5-3-2	63323-535-98
24385028778	5-3-2	24385-287-78
54569221501	5-4-1	54569-2215-1
49999037530	5-3-2	49999-375-30
00603213120	4-4-2	0603-2131-20
51138048720	5-3-2	51138-487-20
23594022530	5-3-2	23594-225-30
23710010070	5-3-2	23710-100-70
70655010995	5-3-2	70655-109-95
11845012235	5-3-2	11845-122-35
15127012020	5-3-2	15127-120-20
11917015761	5-3-2	11917-157-61
00781523192	4-4-2	0781-5231-92
52959068690	5-3-2	52959-686-90
12280024416	5-3-2	12280-244-16
62332034230	5-3-2	62332-342-30
58016008390	5-3-2	58016-083-90
44087201102	5-4-1	44087-2011-2
53329052146	5-3-2	53329-521-46
62794005651	5-3-2	62794-056-51
60598000890	5-3-2	60598-008-90
74312004363	5-3-2	74312-043-63
63739005368	5-3-2	63739-053-68
74312002871	5-3-2	74312-028-71
00536114398	4-4-2	0536-1143-98
08290309650	4-4-2	8290-3096-50
65702071110	5-3-2	65702-711-10
48102010335	5-3-2	48102-103-35
12280019626	5-3-2	12280-196-26
74312002760	5-3-2	74312-027-60
43199002915	5-3-2	43199-029-15
74312018187	5-3-2	74312-181-87
51927168500	5-4-1	51927-1685-0
00185732260	4-4-2	0185-7322-60
00002323433	4-4-2	0002-3234-33
00904657161	4-4-2	0904-6571-61
00781132410	4-4-2	0781-1324-10
58552011016	5-3-2	58552-110-16
00904336561	4-4-2	0904-3365-61
90891024616	5-3-2	90891-246-16
12280028230	5-3-2	12280-282-30
44946104604	5-4-1	44946-1046-4
17314585102	5-4-1	17314-5851-2
54569541200	5-4-1	54569-5412-0
49999051912	5-3-2	49999-519-12
37205001130	5-3-2	37205-011-30
68196097598	5-3-2	68196-975-98
54868449104	5-4-1	54868-4491-4
00591215738	4-4-2	0591-2157-38
31604002791	5-3-2	31604-027-91
54569566600	5-4-1	54569-5666-0
43598058690	5-3-2	43598-586-90
00093526356	4-4-2	0093-5263-56
35356019421	5-3-2	35356-194-21
51079074619	5-3-2	51079-746-19
68455010386	5-3-2	68455-103-86
15455120001	5-4-1	15455-1200-1
55289043540	5-3-2	55289-435-40
52544095928	5-3-2	52544-959-28
63323024810	5-3-2	63323-248-10
49452155001	5-4-1	49452-1550-1
15127002419	5-3-2	15127-024-19
60687027121	5-3-2	60687-271-21
37000093953	5-3-2	37000-939-53
51927338100	5-4-1	51927-3381-0
17204050240	5-3-2	17204-502-40
58160082632	5-3-2	58160-826-32
65224089031	5-3-2	65224-890-31
00591228760	4-4-2	0591-2287-60
54868621100	5-4-1	54868-6211-0
54569610800	5-4-1	54569-6108-0
54868414901	5-4-1	54868-4149-1
24385068078	5-3-2	24385-680-78
40985022653	5-3-2	40985-226-53
67544026360	5-3-2	67544-263-60
00193391125	4-4-2	0193-3911-25
00088120632	4-4-2	0088-1206-32
24385087772	5-3-2	24385-877-72
54569597100	5-4-1	54569-5971-0
54569584900	5-4-1	54569-5849-0
38703007970	5-3-2	38703-079-70
00378610591	4-4-2	0378-6105-91
49999084160	5-3-2	49999-841-60
61314044710	5-3-2	61314-447-10
41163402208	5-4-1	41163-4022-8
51927437700	5-4-1	51927-4377-0
52569013388	5-3-2	52569-133-88
49692091236	5-3-2	49692-912-36
42291072530	5-3-2	42291-725-30
00006351936	4-4-2	0006-3519-36
00781316575	4-4-2	0781-3165-75
23490563301	5-4-1	23490-5633-1
42291022150	5-3-2	42291-221-50
66213011510	5-3-2	66213-115-10
67544019980	5-3-2	67544-199-80
54868121101	5-4-1	54868-1211-1
68387056260	5-3-2	68387-562-60
10939055233	5-3-2	10939-552-33
64125012110	5-3-2	64125-121-10
35046000157	5-3-2	35046-001-57
00062176115	4-4-2	0062-1761-15
49769048916	5-3-2	49769-489-16
08137104029	4-4-2	8137-1040-29
52544029531	5-3-2	52544-295-31
68308074530	5-3-2	68308-745-30
00025430160	4-4-2	0025-4301-60
55887046630	5-3-2	55887-466-30
52343002499	5-3-2	52343-024-99
51927512000	5-4-1	51927-5120-0
52817016060	5-3-2	52817-160-60
08326300210	4-4-2	8326-3002-10
58864080330	5-3-2	58864-803-30
67544009553	5-3-2	67544-095-53
70074062727	5-3-2	70074-627-27
68115077410	5-3-2	68115-774-10
00904613395	4-4-2	0904-6133-95
00172376080	4-4-2	0172-3760-80
49281056458	5-3-2	49281-564-58
00115300013	4-4-2	0115-3000-13
53489036210	5-3-2	53489-362-10
00259120245	4-4-2	0259-1202-45
51079062382	5-3-2	51079-623-82
60505291703	5-4-1	60505-2917-3
94688018475	5-3-2	94688-184-75
68387055330	5-3-2	68387-553-30
56184010177	5-3-2	56184-101-77
49281001110	5-3-2	49281-011-10
49884090761	5-3-2	49884-907-61
68115013140	5-3-2	68115-131-40
81131007173	5-3-2	81131-071-73
55700008630	5-3-2	55700-086-30
49281041650	5-3-2	49281-416-50
53062002244	5-3-2	53062-022-44
66869014720	5-3-2	66869-147-20
51927901300	5-4-1	51927-9013-0
96295011241	5-3-2	96295-112-41
55045122309	5-4-1	55045-1223-9
90962069732	5-3-2	90962-697-32
11822084422	5-3-2	11822-844-22
71288041083	5-3-2	71288-410-83
54569108800	5-4-1	54569-1088-0
65162074788	5-3-2	65162-747-88
54868376300	5-4-1	54868-3763-0
00378530093	4-4-2	0378-5300-93
11917007489	5-3-2	11917-074-89
11673028826	5-3-2	11673-288-26
68462071929	5-3-2	68462-719-29
25010081466	5-3-2	25010-814-66
98115000267	5-3-2	98115-002-67
00781593992	4-4-2	0781-5939-92
00781528540	4-4-2	0781-5285-40
00603751249	4-4-2	0603-7512-49
90011015012	5-3-2	90011-150-12
45737021616	5-3-2	45737-216-16
00378521077	4-4-2	0378-5210-77
55045178007	5-4-1	55045-1780-7
54868395800	5-4-1	54868-3958-0
52544029231	5-3-2	52544-292-31
62037064030	5-3-2	62037-640-30
31604001160	5-3-2	31604-011-60
10337064510	5-3-2	10337-645-10
00603438228	4-4-2	0603-4382-28
12333092635	5-3-2	12333-926-35
00603421032	4-4-2	0603-4210-32
51927130300	5-4-1	51927-1303-0
00087277331	4-4-2	0087-2773-31
59762159905	5-4-1	59762-1599-5
08290305177	4-4-2	8290-3051-77
54868539600	5-4-1	54868-5396-0
67684300103	5-4-1	67684-3001-3
64720025510	5-3-2	64720-255-10
57515009419	5-3-2	57515-094-19
12280038530	5-3-2	12280-385-30
99073070819	5-3-2	99073-708-19
40565011587	5-3-2	40565-115-87
24090049184	5-3-2	24090-491-84
41100081114	5-3-2	41100-811-14
63370098545	5-3-2	63370-985-45
42192070718	5-3-2	42192-707-18
54569420800	5-4-1	54569-4208-0
00395813019	4-4-2	0395-8130-19
10542005530	5-3-2	10542-055-30
95893023352	5-3-2	95893-233-52
63304062510	5-3-2	63304-625-10
40565012249	5-3-2	40565-122-49
00378212277	4-4-2	0378-2122-77
96295013590	5-3-2	96295-135-90
36000000610	5-3-2	36000-006-10
49035041412	5-3-2	49035-414-12
52959028530	5-3-2	52959-285-30
08137115960	4-4-2	8137-1159-60
00904614060	4-4-2	0904-6140-60
25010020515	5-3-2	25010-205-15
54868249802	5-4-1	54868-2498-2
40986002160	5-3-2	40986-021-60
50428030637	5-3-2	50428-306-37
47781026830	5-3-2	47781-268-30
45334020012	5-3-2	45334-200-12
00378406891	4-4-2	0378-4068-91
11926005714	5-3-2	11926-057-14
51234051660	5-3-2	51234-516-60
37205054778	5-3-2	37205-547-78
16252054766	5-3-2	16252-547-66
35356004014	5-3-2	35356-040-14
00193387050	4-4-2	0193-3870-50
35356060830	5-3-2	35356-608-30
16784069483	5-3-2	16784-694-83
00378409493	4-4-2	0378-4094-93
00440762730	4-4-2	0440-7627-30
99207046130	5-3-2	99207-461-30
00603764017	4-4-2	0603-7640-17
52959019720	5-3-2	52959-197-20
11917004562	5-3-2	11917-045-62
35046000128	5-3-2	35046-001-28
59762673201	5-4-1	59762-6732-1
59762503202	5-4-1	59762-5032-2
00832604550	4-4-2	0832-6045-50
86679025392	5-3-2	86679-253-92
62701094036	5-3-2	62701-940-36
54868101400	5-4-1	54868-1014-0
58160082011	5-3-2	58160-820-11
00591354560	4-4-2	0591-3545-60
49738017472	5-3-2	49738-174-72
00025271231	4-4-2	0025-2712-31
42192051030	5-3-2	42192-510-30
68115085490	5-3-2	68115-854-90
00766981240	4-4-2	0766-9812-40
49999020330	5-3-2	49999-203-30
00029316059	4-4-2	0029-3160-59
37205031694	5-3-2	37205-316-94
55289093730	5-3-2	55289-937-30
16729021946	5-3-2	16729-219-46
15014016050	5-3-2	15014-160-50
66267021020	5-3-2	66267-210-20
00093722310	4-4-2	0093-7223-10
50428033939	5-3-2	50428-339-39
71791000445	5-3-2	71791-004-45
23710006042	5-3-2	23710-060-42
42037010478	5-3-2	42037-104-78
49022042814	5-3-2	49022-428-14
00003218831	4-4-2	0003-2188-31
00005319224	4-4-2	0005-3192-24
35515097566	5-3-2	35515-975-66
40076099155	5-3-2	40076-991-55
24200002513	5-3-2	24200-025-13
00087143441	4-4-2	0087-1434-41
50428060021	5-3-2	50428-600-21
49035094935	5-3-2	49035-949-35
49452813204	5-4-1	49452-8132-4
54569456700	5-4-1	54569-4567-0
50428451305	5-4-1	50428-4513-5
87701040743	5-3-2	87701-407-43
08290305766	4-4-2	8290-3057-66
43292012342	5-3-2	43292-123-42
00904198324	4-4-2	0904-1983-24
46122043740	5-3-2	46122-437-40
55111058830	5-3-2	55111-588-30
10122020210	5-3-2	10122-202-10
00034110084	4-4-2	0034-1100-84
54023695709	5-4-1	54023-6957-9
24338000590	5-3-2	24338-005-90
38779156103	5-4-1	38779-1561-3
61553079468	5-3-2	61553-794-68
00093761598	4-4-2	0093-7615-98
00093736410	4-4-2	0093-7364-10
32363024832	5-3-2	32363-248-32
36800005527	5-3-2	36800-055-27
54868284901	5-4-1	54868-2849-1
57866931701	5-4-1	57866-9317-1
50428036181	5-3-2	50428-361-81
69543040910	5-3-2	69543-409-10
00591320719	4-4-2	0591-3207-19
47335066862	5-3-2	47335-668-62
16590013230	5-3-2	16590-132-30
59762222002	5-4-1	59762-2220-2
62991109403	5-4-1	62991-1094-3
00179832330	4-4-2	0179-8323-30
43975022010	5-3-2	43975-220-10
00193731025	4-4-2	0193-7310-25
59148001315	5-3-2	59148-013-15
15014014550	5-3-2	15014-145-50
48107003381	5-3-2	48107-033-81
10370025211	5-3-2	10370-252-11
24200029361	5-3-2	24200-293-61
54868285403	5-4-1	54868-2854-3
10695009510	5-3-2	10695-095-10
46122004065	5-3-2	46122-040-65
69374092510	5-3-2	69374-925-10
51927343200	5-4-1	51927-3432-0
58526000510	5-3-2	58526-005-10
44514041918	5-3-2	44514-419-18
25021020110	5-3-2	25021-201-10
24658030490	5-3-2	24658-304-90
49884024528	5-3-2	49884-245-28
49614053576	5-3-2	49614-535-76
58118211403	5-4-1	58118-2114-3
60505363803	5-4-1	60505-3638-3
59088069554	5-3-2	59088-695-54
00395808019	4-4-2	0395-8080-19
11822033155	5-3-2	11822-331-55
38779270604	5-4-1	38779-2706-4
68115037630	5-3-2	68115-376-30
45802032910	5-3-2	45802-329-10
00074630413	4-4-2	0074-6304-13
11763052420	5-3-2	11763-524-20
63874038690	5-3-2	63874-386-90
65597010330	5-3-2	65597-103-30
57866407001	5-4-1	57866-4070-1
62175011941	5-3-2	62175-119-41
00781168133	4-4-2	0781-1681-33
00228226910	4-4-2	0228-2269-10
68180088211	5-3-2	68180-882-11
64915056060	5-3-2	64915-560-60
54868580000	5-4-1	54868-5800-0
96295013271	5-3-2	96295-132-71
62991274402	5-4-1	62991-2744-2
00536510497	4-4-2	0536-5104-97
42195021010	5-3-2	42195-210-10
55289099130	5-3-2	55289-991-30
67767012018	5-3-2	67767-120-18
68788715809	5-4-1	68788-7158-9
59762490005	5-4-1	59762-4900-5
52959053628	5-3-2	52959-536-28
16729015516	5-3-2	16729-155-16
13668015590	5-3-2	13668-155-90
66019030810	5-3-2	66019-308-10
68788740008	5-4-1	68788-7400-8
00904640360	4-4-2	0904-6403-60
11845015010	5-3-2	11845-150-10
43598058410	5-3-2	43598-584-10
60592000211	5-3-2	60592-002-11
29336032556	5-3-2	29336-325-56
24200060369	5-3-2	24200-603-69
39822301501	5-4-1	39822-3015-1
58016002190	5-3-2	58016-021-90
50428043852	5-3-2	50428-438-52
57896067610	5-3-2	57896-676-10
36000052014	5-3-2	36000-520-14
42546000360	5-3-2	42546-003-60
92532015637	5-3-2	92532-156-37
52544004889	5-3-2	52544-048-89
63481034860	5-3-2	63481-348-60
00781171810	4-4-2	0781-1718-10
36000038536	5-3-2	36000-385-36
00527134610	4-4-2	0527-1346-10
63739041710	5-3-2	63739-417-10
00093191993	4-4-2	0093-1919-93
54868484500	5-4-1	54868-4845-0
50428027221	5-3-2	50428-272-21
63874037256	5-3-2	63874-372-56
54868448100	5-4-1	54868-4481-0
43292056016	5-3-2	43292-560-16
49452130601	5-4-1	49452-1306-1
68084021311	5-3-2	68084-213-11
00074380511	4-4-2	0074-3805-11
00781520692	4-4-2	0781-5206-92
00904627861	4-4-2	0904-6278-61
38779770801	5-4-1	38779-7708-1
00023601460	4-4-2	0023-6014-60
13668001990	5-3-2	13668-019-90
00143974910	4-4-2	0143-9749-10
00228287611	4-4-2	0228-2876-11
51927251800	5-4-1	51927-2518-0
31722051860	5-3-2	31722-518-60
62991131602	5-4-1	62991-1316-2
55045135209	5-4-1	55045-1352-9
81131011143	5-3-2	81131-111-43
11917014673	5-3-2	11917-146-73
68308035230	5-3-2	68308-352-30
43547027850	5-3-2	43547-278-50
68032014640	5-3-2	68032-146-40
58864085130	5-3-2	58864-851-30
55566717502	5-4-1	55566-7175-2
54569603900	5-4-1	54569-6039-0
88395001322	5-3-2	88395-013-22
50580066172	5-3-2	50580-661-72
51079010763	5-3-2	51079-107-63
51131083558	5-3-2	51131-835-58
49452315001	5-4-1	49452-3150-1
61423082040	5-3-2	61423-820-40
63874108601	5-4-1	63874-1086-1
65597010730	5-3-2	65597-107-30
51927166200	5-4-1	51927-1662-0
53746013550	5-3-2	53746-135-50
66993055057	5-3-2	66993-550-57
11845014957	5-3-2	11845-149-57
50804068638	5-3-2	50804-686-38
11845013198	5-3-2	11845-131-98
62991147702	5-4-1	62991-1477-2
24385078772	5-3-2	24385-787-72
42291040750	5-3-2	42291-407-50
41163023230	5-3-2	41163-232-30
49808015460	5-3-2	49808-154-60
59779060898	5-3-2	59779-608-98
00904658261	4-4-2	0904-6582-61
53002002866	5-3-2	53002-028-66
41100080510	5-3-2	41100-805-10
52959019610	5-3-2	52959-196-10
00182447829	4-4-2	0182-4478-29
50428033650	5-3-2	50428-336-50
50114700401	5-4-1	50114-7004-1
00093690345	4-4-2	0093-6903-45
